timestep,reward,progress_reward,posture_reward,energy_penalty,terminal_reward,x_position,angle,y_position,velocity_x,velocity_y
862,0.0960385873913765,0.11015001932779948,0.027705421671271324,-0.041816853,0,30.182077407836914,0.01479804702103138,5.157805919647217,1.2720122337341309,-0.043992362916469574
863,0.09471479058265686,0.10552978515625,0.038625800516456366,-0.0494408,0,30.206430435180664,-0.007072886917740107,5.151941299438477,1.209566593170166,-0.2693411111831665
864,0.11956849694252014,0.14768218994140625,0.00536598265171051,-0.033479676,0,30.240510940551758,-0.0059996903873980045,5.1506028175354,1.6893631219863892,-0.10282108187675476
865,0.1383676528930664,0.14812850952148438,0.0289125824929215,-0.03867344,0,30.274694442749023,0.00021717388881370425,5.146492958068848,1.7147889137268066,-0.20670680701732635
866,0.01765674352645874,0.13110224405924478,-0.07173166755819693,-0.041713834,0,30.304948806762695,0.01456350740045309,5.154796123504639,1.5224809646606445,0.40564873814582825
867,-0.002423834055662155,0.12229156494140625,-0.09283170569688082,-0.031883694,0,30.33316993713379,0.033129848539829254,5.166813850402832,1.430242657661438,0.5842512249946594
868,-0.001942487433552742,0.12424214680989583,-0.0939403846859932,-0.03224425,0,30.361841201782227,0.05191792547702789,5.177491664886475,1.439492106437683,0.5163187980651855
869,0.05932815000414848,0.11786969502766927,-0.01971038058400154,-0.038831163,0,30.389041900634766,0.0558600015938282,5.1844563484191895,1.3625264167785645,0.3459627032279968
870,0.10920655727386475,0.10733985900878906,0.039296410977840424,-0.037429716,0,30.4138126373291,0.04800071939826012,5.1871337890625,1.2393181324005127,0.1468828022480011
871,0.12681631743907928,0.11901028951009114,0.03685051575303078,-0.029044498,0,30.44127655029297,0.04063061624765396,5.18487548828125,1.37345290184021,-0.10510822385549545
872,0.09092347323894501,0.12713495890299478,-0.015563089400529861,-0.020648394,0,30.47061538696289,0.043743234127759933,5.179045677185059,1.4702879190444946,-0.29174768924713135
873,0.06597570329904556,0.12578773498535156,-0.03515362739562988,-0.024658406,0,30.499643325805664,0.05077395960688591,5.17299222946167,1.4533687829971313,-0.3066898286342621
874,0.05813024938106537,0.12298583984375,-0.023683253675699234,-0.04117234,0,30.528024673461914,0.05551061034202576,5.169501304626465,1.4271776676177979,-0.16677233576774597
875,0.12416229397058487,0.11448923746744792,0.05025958642363548,-0.040586524,0,30.554445266723633,0.04545869305729866,5.173264026641846,1.318585991859436,0.19152997434139252
876,0.18189001083374023,0.10695966084798177,0.10230001993477345,-0.027369667,0,30.57912826538086,0.02499868907034397,5.178085803985596,1.2268717288970947,0.26164838671684265
877,0.19236913323402405,0.10113271077473958,0.10284422663971782,-0.011607815,0,30.602466583251953,0.004429843742400408,5.182281017303467,1.162522792816162,0.23382987082004547
878,0.06871477514505386,0.1031659444173177,-0.013512105215340853,-0.020939067,0,30.62627410888672,-0.007132264785468578,5.185880184173584,1.1893832683563232,0.19584041833877563
879,0.07502945512533188,0.11497688293457031,0.002056772354990244,-0.042004198,0,30.652807235717773,-0.0067209103144705296,5.190600395202637,1.329615831375122,0.240314319729805
880,0.0843043178319931,0.11751429239908855,0.015695425681769848,-0.048905406,0,30.6799259185791,0.00358182517811656,5.198159217834473,1.3620951175689697,0.3726438581943512
881,-0.010217346251010895,0.11381149291992188,-0.08213430875912309,-0.04189453,0,30.70619010925293,0.020008686929941177,5.207557678222656,1.3217458724975586,0.46001577377319336
882,0.07726255804300308,0.09935569763183594,0.02969648689031601,-0.051789634,0,30.72911834716797,0.014069389551877975,5.211001396179199,1.1504820585250854,0.18952986598014832
883,0.1064487025141716,0.09357007344563802,0.06551608617883176,-0.05263745,0,30.75071144104004,0.0009661723161116242,5.208469390869141,1.0757999420166016,-0.10560106486082077
884,0.03466444090008736,0.120208740234375,-0.03946279815863818,-0.046081502,0,30.778451919555664,-0.00885873194783926,5.204532623291016,1.3819609880447388,-0.18100795149803162
885,0.019046802073717117,0.12153116861979167,-0.0611224165186286,-0.04136195,0,30.80649757385254,-0.02108321525156498,5.196778774261475,1.3975307941436768,-0.3684922158718109
886,0.1790654957294464,0.14201227823893228,0.0642302306368947,-0.027177002,0,30.839269638061523,-0.008237169124186039,5.190975666046143,1.604530930519104,-0.39812779426574707
887,0.1460113376379013,0.14041709899902344,0.034396315459162,-0.028802088,0,30.871673583984375,0.0013579060323536396,5.179481029510498,1.6269642114639282,-0.5793455839157104
888,0.03576177731156349,0.13804499308268228,-0.07220600498840213,-0.030077208,0,30.90353012084961,0.015799107030034065,5.16567325592041,1.5999938249588013,-0.7014577388763428
889,0.001645117998123169,0.1110674540201823,-0.05702282302081585,-0.052399512,0,30.929161071777344,0.027203671634197235,5.171568393707275,1.2866992950439453,0.2834598124027252
890,0.011273778975009918,0.10359573364257812,-0.060584116727113724,-0.031737838,0,30.953067779541016,0.03932049497961998,5.181765079498291,1.1997612714767456,0.500901997089386
891,0.04719533026218414,0.09609095255533855,-0.0226513110101223,-0.026244313,0,30.975242614746094,0.04385075718164444,5.18894624710083,1.1157160997390747,0.3634730577468872
892,0.09058606624603271,0.09557851155598958,0.03402628004550934,-0.03901872,0,30.997299194335938,0.03704550117254257,5.190979480743408,1.103485107421875,0.1130078062415123
893,0.16077570617198944,0.0874621073404948,0.12248334009200335,-0.049169734,0,31.01748275756836,0.012548833154141903,5.188338756561279,1.0025889873504639,-0.10329640656709671
894,0.03480543568730354,0.08368492126464844,-0.017195590771734715,-0.031683896,0,31.036794662475586,-0.015987951308488846,5.180757999420166,0.957584023475647,-0.3445298969745636
895,0.06285500526428223,0.10864575703938802,-0.0015194714069366455,-0.044271283,0,31.061866760253906,-0.016291845589876175,5.174311637878418,1.2099720239639282,-0.41526004672050476
896,0.11950980871915817,0.14450836181640625,0.008238060399889946,-0.033236615,0,31.09521484375,-0.014644233509898186,5.172221660614014,1.6654051542282104,-0.11197541654109955
897,0.12744152545928955,0.1315155029296875,0.04404980922117829,-0.0481238,0,31.125564575195312,-0.005834271665662527,5.179897785186768,1.523618221282959,0.37872961163520813
898,0.0812588706612587,0.12582079569498697,-0.012920608278363943,-0.03164132,0,31.154600143432617,0.008418393321335316,5.190579891204834,1.4602563381195068,0.5269209742546082
899,-0.009563460946083069,0.12007649739583333,-0.09713292587548494,-0.032507032,0,31.182310104370117,0.027844978496432304,5.202731609344482,1.396242380142212,0.5954843759536743
900,-0.0066988542675971985,0.1223742167154948,-0.09502087719738483,-0.034052193,0,31.21055030822754,0.04684915393590927,5.213873863220215,1.417924165725708,0.5402013063430786
901,0.059720683842897415,0.11507606506347656,-0.018324479460716248,-0.0370309,0,31.237106323242188,0.05051404982805252,5.221379280090332,1.329923152923584,0.3739683926105499
902,0.1355794072151184,0.10291798909505208,0.08172763511538506,-0.04906621,0,31.26085662841797,0.03416852280497551,5.22449254989624,1.1855800151824951,0.17766602337360382
903,0.15535829961299896,0.1007855733235677,0.07882120087742805,-0.024248475,0,31.284114837646484,0.0184042826294899,5.227593898773193,1.1727964878082275,0.18068696558475494
904,0.14142321050167084,0.09414863586425781,0.07235087221488357,-0.025076302,0,31.30584144592285,-0.0039341081865131855,5.230140209197998,1.0819374322891235,0.15376262366771698
905,-0.020616307854652405,0.10148811340332031,-0.10013258783146739,-0.021971833,0,31.329261779785156,-0.023960625752806664,5.233519554138184,1.1662691831588745,0.19107094407081604
906,0.024218164384365082,0.10962931315104167,-0.05170159973204136,-0.03370955,0,31.35456085205078,-0.034300945699214935,5.2377495765686035,1.2637145519256592,0.22467482089996338
907,0.09788001328706741,0.11677042643229167,0.020579947158694267,-0.039470367,0,31.381507873535156,-0.030184956267476082,5.2444586753845215,1.3512842655181885,0.33626800775527954
908,0.14407116174697876,0.12077077229817708,0.07700027897953987,-0.053699892,0,31.409378051757812,-0.014784900471568108,5.254970550537109,1.4011523723602295,0.516063392162323
909,0.11538714170455933,0.11500994364420573,0.049308252055197954,-0.048931047,0,31.4359188079834,0.004923250060528517,5.268520832061768,1.3351632356643677,0.6633940935134888
910,0.01805923692882061,0.11340649922688802,-0.08240470895543694,-0.012942553,0,31.46208953857422,0.021404191851615906,5.277251243591309,1.31602144241333,0.42563626170158386
911,0.08166834712028503,0.09532229105631511,0.03571777604520321,-0.04937172,0,31.484086990356445,0.014260636642575264,5.2814531326293945,1.1002882719039917,0.22437024116516113
912,0.1229444220662117,0.10109138488769531,0.06060796091333032,-0.038754918,0,31.507415771484375,0.0021390444599092007,5.282418251037598,1.1658015251159668,0.07101056724786758
913,-0.0071783363819122314,0.10993512471516927,-0.07442711153998971,-0.04268635,0,31.532785415649414,-0.017024466767907143,5.279818534851074,1.26626718044281,-0.1030607745051384
914,0.0013907179236412048,0.1331024169921875,-0.0955557357519865,-0.03615596,0,31.563501358032227,-0.03613561391830444,5.278595924377441,1.53213632106781,-0.03459090366959572
915,0.12389066815376282,0.1444835662841797,-0.008437633514404297,-0.012155268,0,31.596843719482422,-0.0378231406211853,5.275808334350586,1.6716400384902954,-0.13005800545215607
916,0.1413092017173767,0.14685567220052084,0.030747968703508377,-0.03629444,0,31.630733489990234,-0.03167354688048363,5.271424293518066,1.7041462659835815,-0.21350693702697754
917,0.15612611174583435,0.13724327087402344,0.07931985892355442,-0.06043702,0,31.662405014038086,-0.015809575095772743,5.278364658355713,1.6053305864334106,0.3284130394458771
918,0.11580410599708557,0.14185523986816406,0.012111132964491844,-0.038162258,0,31.695140838623047,0.013387348502874374,5.288133144378662,1.6445705890655518,0.46093592047691345
919,-0.03981196507811546,0.1408055623372396,-0.15192070975899696,-0.028696816,0,31.72763442993164,0.04377149045467377,5.296823978424072,1.6352936029434204,0.40848901867866516
920,0.028743110597133636,0.13015174865722656,-0.053969696164131165,-0.047438942,0,31.75766944885254,0.0545654296875,5.300764083862305,1.5065274238586426,0.18886694312095642
921,0.11733773350715637,0.11686960856119792,0.07512526586651802,-0.07465714,0,31.784639358520508,0.039540376514196396,5.302627086639404,1.3493237495422363,0.11666907370090485
922,0.14530432224273682,0.11486117045084636,0.061077019199728966,-0.03063386,0,31.811145782470703,0.027324972674250603,5.3062424659729,1.324852705001831,0.19833853840827942
923,0.1691901534795761,0.10857137044270833,0.08550312370061874,-0.024884338,0,31.836200714111328,0.010224347934126854,5.309003829956055,1.2510827779769897,0.16181209683418274
924,0.1099482923746109,0.11121622721354167,0.017976227682083845,-0.019244166,0,31.861865997314453,-0.006629102397710085,5.311724662780762,1.280308723449707,0.15696536004543304
925,0.016612928360700607,0.10659599304199219,-0.0836292072199285,-0.006353857,0,31.886465072631836,-0.023354943841695786,5.313902378082275,1.2341368198394775,0.13341224193572998
926,0.02029988542199135,0.10545539855957031,-0.06434589624404907,-0.020809617,0,31.91080093383789,-0.0362241230905056,5.315793991088867,1.2149686813354492,0.11152803152799606
927,0.053582873195409775,0.1075299580891927,-0.029319562017917633,-0.024627525,0,31.93561553955078,-0.04208803549408913,5.317614555358887,1.2402074337005615,0.1008472666144371
928,0.09431366622447968,0.12378756205240886,0.03606332466006279,-0.065537214,0,31.964181900024414,-0.03487537056207657,5.325252532958984,1.4312372207641602,0.3790089786052704
929,0.14448508620262146,0.1272258758544922,0.08317247964441776,-0.06591328,0,31.993541717529297,-0.018240874633193016,5.3387885093688965,1.4735677242279053,0.6651491522789001
930,0.14879709482192993,0.11891937255859375,0.08353105222340673,-0.053653322,0,32.0209846496582,0.0015346641885116696,5.35526704788208,1.3796567916870117,0.8117490410804749
931,0.038309380412101746,0.10486857096354167,-0.008370675495825708,-0.058188513,0,32.04518508911133,0.0032087992876768112,5.362565517425537,1.2111842632293701,0.37336987257003784
932,0.04806610941886902,0.0986035664876302,0.010383240878582,-0.0609207,0,32.06793975830078,-0.001132151111960411,5.3672099113464355,1.1418484449386597,0.19942674040794373
933,0.04497458040714264,0.1029345194498698,-0.02508332720026374,-0.03287661,0,32.09169387817383,-0.006148816552013159,5.366914749145508,1.1830474138259888,-0.006106749642640352
934,0.0714869499206543,0.12706883748372397,0.002597023267298937,-0.058178913,0,32.12101745605469,-0.005629411898553371,5.366471767425537,1.461142659187317,-0.018380677327513695
935,0.12180176377296448,0.1573028564453125,0.022520319907926023,-0.058021408,0,32.157318115234375,-0.0011253479169681668,5.370430946350098,1.81089186668396,0.19902992248535156
936,0.027612827718257904,0.19100824991861978,-0.11566635628696531,-0.047729068,0,32.20139694213867,0.02425861917436123,5.38068151473999,2.1854424476623535,0.4367979168891907
937,0.03820893540978432,0.19386800130208334,-0.1158988568931818,-0.039760206,0,32.24613571166992,0.04743839055299759,5.384303569793701,2.2471108436584473,0.16489028930664062
938,0.06638741493225098,0.18072636922200522,-0.09090952575206757,-0.023429427,0,32.287841796875,0.0656202957034111,5.386600017547607,2.1386449337005615,0.019100209698081017
939,0.048993129283189774,0.18561935424804688,-0.10242685675621033,-0.03419937,0,32.3306770324707,0.08610566705465317,5.383469104766846,2.1539268493652344,-0.1688602864742279
940,0.0746881514787674,0.18323898315429688,-0.08910361677408218,-0.019447213,0,32.372962951660156,0.1039263904094696,5.376216411590576,2.1257553100585938,-0.3735385537147522
941,0.12139829993247986,0.17332077026367188,-0.030581727623939514,-0.021340743,0,32.412960052490234,0.11004273593425751,5.367278575897217,2.0124895572662354,-0.4574395418167114
942,0.1336689442396164,0.1753870646158854,-0.01896493136882782,-0.022753198,0,32.453433990478516,0.11383572220802307,5.355160713195801,2.0252792835235596,-0.6096164584159851
943,0.18950238823890686,0.17563501993815103,0.04906319081783295,-0.03519583,0,32.49396514892578,0.10402308404445648,5.341420650482178,2.0226283073425293,-0.6775103807449341
944,0.19360050559043884,0.1778996785481771,0.050494447350502014,-0.034793615,0,32.53501892089844,0.09392419457435608,5.327437400817871,2.046685218811035,-0.6884044408798218
945,0.17869561910629272,0.17786661783854166,0.05208220332860947,-0.051253196,0,32.57606506347656,0.08350775390863419,5.312732696533203,2.0426669120788574,-0.7214726805686951
946,0.138213649392128,0.17171732584635416,0.03987304866313934,-0.07337673,0,32.615692138671875,0.07553314417600632,5.300991058349609,1.9814220666885376,-0.5591415762901306
947,0.18666821718215942,0.1719487508138021,0.04232730716466904,-0.02760784,0,32.655372619628906,0.06706768274307251,5.288693428039551,1.9809774160385132,-0.6061031222343445
948,0.12902876734733582,0.14994684855143228,0.009021535515785217,-0.029939618,0,32.68997573852539,0.06526337563991547,5.294688701629639,1.7391780614852905,0.2778705656528473
949,0.1496780514717102,0.13958231608072916,0.023318547755479813,-0.013222814,0,32.72218704223633,0.060599666088819504,5.304643154144287,1.6086132526397705,0.5031810402870178
950,0.10734808444976807,0.13594563802083334,0.00010309740900993347,-0.028700646,0,32.75355911254883,0.06057904660701752,5.313029766082764,1.5703493356704712,0.4229084253311157
951,0.09253706783056259,0.13702011108398438,-0.025265924632549286,-0.019217117,0,32.785179138183594,0.06563223153352737,5.319835186004639,1.5836502313613892,0.3373894989490509
952,0.11663293093442917,0.13224283854166666,-0.0007236376404762268,-0.014886268,0,32.815696716308594,0.06577695906162262,5.325899124145508,1.5263185501098633,0.3044764995574951
953,0.1164727509021759,0.1297632853190104,-0.0021203607320785522,-0.01117018,0,32.84564208984375,0.06620103120803833,5.3309125900268555,1.4976191520690918,0.25117409229278564
954,0.12175272405147552,0.12768046061197916,0.00772424042224884,-0.013651984,0,32.87510681152344,0.06465618312358856,5.335424423217773,1.4725006818771362,0.22770072519779205
955,0.10871462523937225,0.12688700358072916,0.002600140869617462,-0.020772515,0,32.904388427734375,0.06413615494966507,5.339427471160889,1.463665246963501,0.2010383903980255
956,0.09730905294418335,0.1265894571940104,-0.005511566996574402,-0.023768838,0,32.93360137939453,0.06523846834897995,5.343281269073486,1.4610607624053955,0.19200986623764038
957,0.09351177513599396,0.12611007690429688,-0.008961372077465057,-0.023636928,0,32.962703704833984,0.06703074276447296,5.3472137451171875,1.4559212923049927,0.19557401537895203
958,0.10348112881183624,0.1245562235514323,-0.0031106173992156982,-0.017964471,0,32.99144744873047,0.0676528662443161,5.350205421447754,1.4378631114959717,0.15020127594470978
959,0.11356154084205627,0.1215807596842448,0.013275891542434692,-0.02129512,0,33.01950454711914,0.06499768793582916,5.351822376251221,1.4027873277664185,0.08512531220912933
960,0.1205732524394989,0.1136792500813802,0.03538832068443298,-0.02849431,0,33.045738220214844,0.057920023798942566,5.352797031402588,1.3105244636535645,0.057852648198604584
961,0.11118973046541214,0.11913426717122395,0.019248444586992264,-0.027192986,0,33.0732307434082,0.05407033488154411,5.353480339050293,1.3759517669677734,0.041745468974113464
962,0.16837197542190552,0.10913340250651042,0.0845438800752163,-0.025305295,0,33.09841537475586,0.037161558866500854,5.353704929351807,1.2543361186981201,0.027217231690883636
963,0.15850815176963806,0.1009674072265625,0.11056612711399794,-0.053025372,0,33.1217155456543,0.015048333443701267,5.353897571563721,1.160290002822876,0.03476705402135849
964,0.05384460836648941,0.09772745768229167,0.03752089338377118,-0.08140374,0,33.14426803588867,-0.007544154766947031,5.353341579437256,1.1270297765731812,0.0027993745170533657
965,-0.00765482522547245,0.1041247049967448,-0.07994785672053695,-0.031831674,0,33.168296813964844,-0.02353372611105442,5.3543701171875,1.1993088722229004,0.07076843827962875
966,0.06642184406518936,0.11875406901041667,0.0010047387331724167,-0.053336963,0,33.195701599121094,-0.023332778364419937,5.359787940979004,1.3758888244628906,0.27689430117607117
967,0.09086771309375763,0.11637369791666667,0.033484408631920815,-0.058990385,0,33.222557067871094,-0.016635896638035774,5.372042655944824,1.3813529014587402,0.5939326286315918
968,0.10086843371391296,0.12858963012695312,0.044842411298304796,-0.0725636,0,33.25223159790039,-0.007667414378374815,5.391952991485596,1.4859023094177246,0.9879211187362671
969,0.000805296003818512,0.13682174682617188,-0.06778729381039739,-0.068229154,0,33.28380584716797,0.021224873140454292,5.415894985198975,1.588409185409546,1.172187089920044
970,-0.043731629848480225,0.1410700480143229,-0.14608982019126415,-0.038711857,0,33.31636047363281,0.05044283717870712,5.440710067749023,1.6373534202575684,1.2153565883636475
971,0.017681721597909927,0.14138412475585938,-0.08617449551820755,-0.037527908,0,33.3489875793457,0.06767773628234863,5.4659295082092285,1.6384280920028687,1.2487703561782837
972,0.03208315372467041,0.12667210896809897,-0.04874143749475479,-0.04584752,0,33.37821960449219,0.07742602378129959,5.486283302307129,1.4682886600494385,1.014045000076294
973,0.028568923473358154,0.12981287638346353,-0.035483017563819885,-0.06576093,0,33.40817642211914,0.08452262729406357,5.497530460357666,1.5015692710876465,0.5622762441635132
974,0.059066176414489746,0.12139892578125,0.027802102267742157,-0.09013486,0,33.43619155883789,0.07896220684051514,5.505140781402588,1.3991321325302124,0.39780953526496887
975,0.07862048596143723,0.11753082275390625,0.043143145740032196,-0.08205349,0,33.463314056396484,0.0703335776925087,5.510692596435547,1.3548966646194458,0.27568238973617554
976,0.1330912709236145,0.11567942301432292,0.06354296579957008,-0.04613112,0,33.49000930786133,0.05762498453259468,5.512143135070801,1.3312374353408813,0.09346819669008255
977,0.13418273627758026,0.1132494608561198,0.05977286025881767,-0.03883958,0,33.516143798828125,0.045670412480831146,5.509288787841797,1.3024307489395142,-0.12473040819168091
978,0.11867651343345642,0.11601003011067708,0.03168852999806404,-0.029022053,0,33.54291534423828,0.03933270648121834,5.501657962799072,1.3348193168640137,-0.3725622892379761
979,0.12058867514133453,0.1219774881998698,0.035668667405843735,-0.037057474,0,33.57106399536133,0.03219897300004959,5.48876428604126,1.4038031101226807,-0.6322826147079468
980,0.12711991369724274,0.1321436564127604,0.039735306054353714,-0.04475905,0,33.601558685302734,0.02425191178917885,5.472481727600098,1.5240947008132935,-0.8024390935897827
981,0.14314378798007965,0.1294987996419271,0.03817422315478325,-0.024529228,0,33.63144302368164,0.0166170671582222,5.451993465423584,1.4978320598602295,-1.0167258977890015
982,0.0025297775864601135,0.14495468139648438,-0.10280057787895203,-0.039624326,0,33.664894104003906,0.037177182734012604,5.431217193603516,1.6533502340316772,-1.1390644311904907
983,0.11507517099380493,0.13358179728190103,0.02244299277663231,-0.04094961,0,33.69572067260742,0.03268858417868614,5.409472465515137,1.5825095176696777,-1.1240664720535278
984,0.10252782702445984,0.13918558756510416,0.0006185099482536316,-0.03727627,0,33.727840423583984,0.032564882189035416,5.386637210845947,1.605536699295044,-1.1385655403137207
985,0.06047894060611725,0.14373143513997397,-0.049060024321079254,-0.034192473,0,33.761009216308594,0.042376887053251266,5.360250949859619,1.6576147079467773,-1.3264873027801514
986,0.17063745856285095,0.14429346720377603,0.059748291969299316,-0.033404313,0,33.794307708740234,0.030427228659391403,5.3322978019714355,1.6567128896713257,-1.3876690864562988
987,0.1772332638502121,0.13930130004882812,0.1071036048233509,-0.06917164,0,33.826454162597656,0.009006507694721222,5.307374477386475,1.6064910888671875,-1.217452049255371
988,0.04930339753627777,0.11852264404296875,-0.04513591527938843,-0.024083331,0,33.85380554199219,-0.018033690750598907,5.308905601501465,1.3864225149154663,-0.014028794132173061
989,0.01583118736743927,0.11660512288411458,-0.06158938631415367,-0.039184548,0,33.880714416503906,-0.03035156801342964,5.317190170288086,1.355342984199524,0.37396788597106934
990,0.08592214435338974,0.12126668294270833,-0.005452726036310196,-0.029891811,0,33.90869903564453,-0.03144211322069168,5.323829174041748,1.4061131477355957,0.3080390691757202
991,0.10664021968841553,0.12467193603515625,0.024282000958919525,-0.04231372,0,33.937469482421875,-0.026585713028907776,5.333466053009033,1.4396177530288696,0.47686946392059326
992,0.16689133644104004,0.12748209635416666,0.05933883134275675,-0.01992959,0,33.966888427734375,-0.014717946760356426,5.3423871994018555,1.4737563133239746,0.4347732663154602
993,0.14354035258293152,0.12194442749023438,0.03235191572457552,-0.010755986,0,33.99502944946289,-0.008247563615441322,5.3476362228393555,1.4111294746398926,0.2594250440597534
994,0.04622292518615723,0.11032358805338542,-0.03670237958431244,-0.027398283,0,34.02048873901367,-0.01558803953230381,5.347596168518066,1.2747023105621338,0.01203348021954298
995,-0.00992201641201973,0.11539840698242188,-0.07845808751881123,-0.046862338,0,34.047119140625,-0.031279657036066055,5.343602180480957,1.3310421705245972,-0.17500677704811096
996,0.07211469858884811,0.1227874755859375,-0.021003279834985733,-0.029669499,0,34.07545471191406,-0.0354803130030632,5.334897994995117,1.4204158782958984,-0.4230462610721588
997,0.14538714289665222,0.12966410319010416,0.04471002146601677,-0.028986981,0,34.105377197265625,-0.026538308709859848,5.322980880737305,1.5012089014053345,-0.6011693477630615
998,0.14622411131858826,0.12151463826497395,0.05479613784700632,-0.03008667,0,34.133419036865234,-0.015579081140458584,5.32460355758667,1.4181077480316162,0.07554761320352554
999,0.12544192373752594,0.11161295572916667,0.029054181650280952,-0.015225218,0,34.159175872802734,-0.009768244810402393,5.330779075622559,1.289529800415039,0.3050190210342407
1000,0.04782382398843765,0.10199228922526042,-0.029043108224868774,-0.025125356,0,34.18271255493164,-0.015576866455376148,5.332319259643555,1.1775137186050415,0.08567320555448532
1001,0.06187369301915169,0.11005910237630208,-0.012919860891997814,-0.035265546,0,34.20811080932617,-0.01816083863377571,5.331244945526123,1.2708141803741455,-0.04901682585477829
1002,0.1179174929857254,0.10995992024739583,0.038794525898993015,-0.030836957,0,34.23348617553711,-0.010401933453977108,5.328256607055664,1.2718970775604248,-0.1523275226354599
1003,0.07112385332584381,0.1217791239420573,-0.007137455977499485,-0.043517813,0,34.26158905029297,0.011829424649477005,5.3300323486328125,1.4160352945327759,0.08984250575304031
1004,-0.02558477781713009,0.1134808858235677,-0.09761659428477287,-0.04144907,0,34.287776947021484,0.03135274350643158,5.333630084991455,1.3181194067001343,0.16549436748027802
1005,0.06508439779281616,0.10164515177408855,0.02608506940305233,-0.06264582,0,34.31123352050781,0.026135729625821114,5.3311896324157715,1.1716668605804443,-0.11257460713386536
1006,0.13640138506889343,0.10366185506184895,0.0915473559871316,-0.058807824,0,34.33515548706055,0.007826258428394794,5.324477672576904,1.1888982057571411,-0.3137971758842468
1007,0.042390868067741394,0.10622406005859375,-0.027701277285814285,-0.03613192,0,34.35966873168945,-0.013366513885557652,5.314615726470947,1.2195203304290771,-0.46676918864250183
1008,-0.0008027367293834686,0.136474609375,-0.10126519482582808,-0.03601215,0,34.39116287231445,-0.03361955285072327,5.30612325668335,1.5759854316711426,-0.3996691107749939
1009,0.10381560027599335,0.1452356974283854,-0.02313859760761261,-0.018281495,0,34.424678802490234,-0.03824727237224579,5.296133041381836,1.6801033020019531,-0.48944318294525146
1010,0.051831167191267014,0.1386566162109375,-0.047203972935676575,-0.039621476,0,34.4566764831543,-0.047688066959381104,5.287575721740723,1.6110996007919312,-0.4256246089935303
1011,0.09142304211854935,0.13748296101888022,0.014468207955360413,-0.060528122,0,34.4884033203125,-0.04479442536830902,5.2841033935546875,1.5882385969161987,-0.1705833077430725
1012,0.16641803085803986,0.13817723592122397,0.06500024348497391,-0.036759447,0,34.52029037475586,-0.03179437667131424,5.283397674560547,1.597612738609314,-0.046609532088041306
1013,0.21708619594573975,0.14039230346679688,0.10244435630738735,-0.025750466,0,34.55268859863281,-0.011305505409836769,5.282323837280273,1.625515103340149,-0.07377959042787552
1014,0.12728244066238403,0.1384913126627604,0.02963317558169365,-0.04084205,0,34.58464813232422,-0.005378870293498039,5.274116039276123,1.5990742444992065,-0.41580137610435486
1015,-0.011700376868247986,0.12589518229166666,-0.0818733312189579,-0.05572223,0,34.61370086669922,-0.02175353653728962,5.263824939727783,1.4623266458511353,-0.5449982285499573
1016,0.06775587797164917,0.13688786824544272,-0.04780842922627926,-0.021323558,0,34.64529037475586,-0.03131522238254547,5.253113269805908,1.576991319656372,-0.5257729291915894
1017,0.03177271783351898,0.13870620727539062,-0.06302531808614731,-0.04390817,0,34.67729949951172,-0.04392028599977493,5.24437141418457,1.5942323207855225,-0.4218399226665497
1018,0.015512563288211823,0.13637542724609375,-0.04710657522082329,-0.073756285,0,34.708770751953125,-0.05334160104393959,5.2405524253845215,1.572082757949829,-0.16912437975406647
1019,0.09980172663927078,0.13773091634114584,-0.011247247457504272,-0.026681937,0,34.74055480957031,-0.055591050535440445,5.236766815185547,1.5881645679473877,-0.18631857633590698
1020,0.10234364867210388,0.13827641805013022,-0.011374112218618393,-0.02455866,0,34.772464752197266,-0.057865872979164124,5.232687473297119,1.5948307514190674,-0.2012026160955429
1021,0.11585376411676407,0.132904052734375,0.008513443171977997,-0.025563737,0,34.80313491821289,-0.056163184344768524,5.236804485321045,1.5337191820144653,0.2036038190126419
1022,0.1451619416475296,0.13093694051106772,0.025773849338293076,-0.011548848,0,34.833351135253906,-0.05100841447710991,5.243062973022461,1.5113587379455566,0.30874747037887573
1023,0.14527428150177002,0.12637456258138022,0.023508872836828232,-0.004609158,0,34.86251449584961,-0.04630663990974426,5.248013019561768,1.4614319801330566,0.246174156665802
1024,0.20191404223442078,0.13675562540690103,0.09773662313818932,-0.032578193,0,34.894073486328125,-0.0267593152821064,5.253115177154541,1.5836809873580933,0.2375754415988922
1025,0.19005431234836578,0.1359125773111979,0.10073990561068058,-0.04659817,0,34.925437927246094,-0.0066113341599702835,5.260733604431152,1.5743522644042969,0.3626374304294586
1026,0.06398403644561768,0.12072118123372395,-0.006843223236501217,-0.04989392,0,34.95329666137695,-0.007979978807270527,5.262637615203857,1.3939099311828613,0.09864193946123123
1027,-0.0037423036992549896,0.11187744140625,-0.07783353794366121,-0.037786208,0,34.9791145324707,-0.02354668639600277,5.260058403015137,1.2875990867614746,-0.10718798637390137
1028,0.021096203476190567,0.1315485636393229,-0.06502379663288593,-0.045428563,0,35.00947189331055,-0.036551445722579956,5.252801418304443,1.514553189277649,-0.34299394488334656
1029,0.0334789976477623,0.1358464558919271,-0.0713423453271389,-0.031025112,0,35.04082107543945,-0.050819914788007736,5.241776943206787,1.5659443140029907,-0.5284876823425293
